file	会社名	count	lines
import_firstTime_36.csv	株式会社シモダ	4	[1770, 11438, 22512, 30763]
import_firstTime_36.csv	株式会社サンエース	4	[1771, 15905, 22649, 40789]
import_firstTime_36.csv	株式会社プロテックス	3	[1783, 14196, 36632]
import_firstTime_36.csv	平和機械株式会社	2	[1811, 21064]
import_firstTime_36.csv	株式会社ソシオ	2	[1817, 33312]
import_firstTime_36.csv	株式会社三豊	2	[1824, 20849]
import_firstTime_36.csv	株式会社イスト	2	[1840, 32034]
import_firstTime_36.csv	株式会社大輝	3	[1842, 8057, 25144]
import_firstTime_36.csv	株式会社オサダ	2	[1863, 24981]
import_firstTime_36.csv	和光産業株式会社	2	[1871, 13739]
import_firstTime_36.csv	株式会社エヌ・イー・エス	2	[1879, 7450]
import_firstTime_36.csv	株式会社こだま	2	[1907, 7795]
import_firstTime_36.csv	株式会社ユニック	2	[1919, 24407]
import_firstTime_36.csv	株式会社三和商会	2	[1939, 21046]
import_firstTime_36.csv	株式会社エスピーシー	2	[1975, 25149]
import_firstTime_36.csv	株式会社シバタ	3	[1987, 2813, 2970]
import_firstTime_36.csv	株式会社オリジン	2	[2013, 22346]
import_firstTime_36.csv	株式会社イズミ	4	[2029, 11938, 17146, 21103]
import_firstTime_36.csv	東和工業株式会社	3	[2033, 2685, 40566]
import_firstTime_36.csv	株式会社リーフ	5	[2066, 5740, 22892, 31928, 35415]
import_firstTime_36.csv	株式会社エイコウ	2	[2069, 39854]
import_firstTime_36.csv	株式会社システックス	2	[2083, 23045]
import_firstTime_36.csv	株式会社大和商会	2	[2116, 32788]
import_firstTime_36.csv	株式会社鈴木工業	2	[2127, 38639]
import_firstTime_36.csv	株式会社プラネット	3	[2137, 37837, 40141]
import_firstTime_36.csv	株式会社イデア	4	[2145, 14447, 38346, 38538]
import_firstTime_36.csv	株式会社アドバンス	6	[2150, 32359, 37262, 37910, 38263, 39592]
import_firstTime_36.csv	名東産業株式会社	2	[2152, 3483]
import_firstTime_36.csv	株式会社イナック	2	[2157, 24032]
import_firstTime_36.csv	柴田工業株式会社	3	[2225, 18479, 18629]
import_firstTime_36.csv	加藤建設株式会社	5	[2238, 14508, 16808, 25977, 40195]
import_firstTime_36.csv	株式会社イシグロ	2	[2248, 14242]
import_firstTime_36.csv	株式会社ニノミヤ	2	[2256, 37381]
import_firstTime_36.csv	株式会社ヤマキ	2	[2264, 9424]
import_firstTime_36.csv	栄和産業株式会社	2	[2275, 17702]
import_firstTime_36.csv	株式会社岩瀬工務店	2	[2285, 3253]
import_firstTime_36.csv	株式会社加藤製作所	2	[2289, 3828]
import_firstTime_36.csv	株式会社林製作所	3	[2295, 6299, 7905]
import_firstTime_36.csv	株式会社コンテック	2	[2309, 20471]
import_firstTime_36.csv	井口建設株式会社	2	[2311, 7915]
import_firstTime_36.csv	辻精機株式会社	2	[2322, 14440]
import_firstTime_36.csv	株式会社ムツミ	2	[2331, 17243]
import_firstTime_36.csv	株式会社北斗	3	[2345, 13540, 22359]
import_firstTime_36.csv	東洋システム株式会社	2	[2352, 25099]
import_firstTime_36.csv	株式会社日伸	2	[2364, 30146]
import_firstTime_36.csv	株式会社セイワ	2	[2371, 3144]
import_firstTime_36.csv	株式会社シンワ	4	[2385, 13717, 38049, 40646]
import_firstTime_36.csv	株式会社トータルサポート	2	[2407, 30126]
import_firstTime_36.csv	富士工業株式会社	5	[2418, 4630, 11398, 14476, 15783]
import_firstTime_36.csv	株式会社中村鉄工所	2	[2437, 17286]
import_firstTime_36.csv	株式会社ウイル	2	[2462, 12724]
import_firstTime_36.csv	藤本建設株式会社	2	[2517, 38216]
import_firstTime_36.csv	株式会社ファインテクノ	3	[2528, 17645, 40522]
import_firstTime_36.csv	株式会社小野組	2	[2554, 31375]
import_firstTime_36.csv	株式会社エイリン	2	[2555, 5678]
import_firstTime_36.csv	三共工業株式会社	2	[2562, 23253]
import_firstTime_36.csv	株式会社アクティス	3	[2593, 37704, 40689]
import_firstTime_36.csv	株式会社メック	5	[2599, 4781, 19317, 23584, 31179]
import_firstTime_36.csv	株式会社エステック	5	[2627, 15146, 37036, 38580, 39329]
import_firstTime_36.csv	株式会社丸山組	2	[2641, 22589]
import_firstTime_36.csv	千歳商事株式会社	3	[2644, 33409, 39354]
import_firstTime_36.csv	株式会社タケダ	2	[2645, 40555]
import_firstTime_36.csv	三和株式会社	3	[2646, 27123, 39694]
import_firstTime_36.csv	株式会社コーワ	2	[2650, 16001]
import_firstTime_36.csv	株式会社和田製作所	2	[2659, 3957]
import_firstTime_36.csv	山崎工業株式会社	2	[2663, 9541]
import_firstTime_36.csv	株式会社ヤマイチ	2	[2664, 5121]
import_firstTime_36.csv	株式会社シーエス	4	[2676, 8136, 10681, 29176]
import_firstTime_36.csv	有限会社シンケン	2	[2704, 4864]
import_firstTime_36.csv	佐藤工業株式会社	2	[2714, 38926]
import_firstTime_36.csv	株式会社サカイ	5	[2727, 3648, 3902, 15623, 40276]
import_firstTime_36.csv	株式会社加藤螺子製作所	2	[2732, 30732]
import_firstTime_36.csv	協栄産業株式会社	2	[2785, 24804]
import_firstTime_36.csv	株式会社クレス	3	[2796, 37217, 39023]
import_firstTime_36.csv	株式会社エムテック	4	[2804, 3939, 20402, 38880]
import_firstTime_36.csv	光工業株式会社	3	[2805, 5578, 31576]
import_firstTime_36.csv	株式会社アルファー	2	[2851, 22405]
import_firstTime_36.csv	株式会社青木製作所	2	[2899, 7057]
import_firstTime_36.csv	株式会社山田製作所	4	[2955, 21757, 23436, 39848]
import_firstTime_36.csv	株式会社マイテック	2	[2960, 40712]
import_firstTime_36.csv	株式会社カラーズ	2	[2988, 20292]
import_firstTime_36.csv	株式会社ヤマトヤ	3	[2990, 19412, 25014]
import_firstTime_36.csv	松本建設株式会社	2	[3014, 31615]
import_firstTime_36.csv	東洋建設株式会社	2	[3031, 18531]
import_firstTime_36.csv	株式会社フェニックス	6	[3039, 25227, 38099, 39452, 39837, 40527]
import_firstTime_36.csv	株式会社大国屋	2	[3063, 23623]
import_firstTime_36.csv	株式会社ユニテック	3	[3075, 21326, 21334]
import_firstTime_36.csv	株式会社マルサン	2	[3087, 15748]
import_firstTime_36.csv	ダイエー株式会社	2	[3090, 21061]
import_firstTime_36.csv	株式会社河合工務店	2	[3098, 3590]
import_firstTime_36.csv	株式会社グリーン	2	[3100, 29956]
import_firstTime_36.csv	株式会社新栄商事	2	[3168, 19451]
import_firstTime_36.csv	株式会社ホームテック	3	[3200, 12100, 25530]
import_firstTime_36.csv	株式会社アイテス	2	[3239, 10772]
import_firstTime_36.csv	住まいLOVE不動産株式会社	2	[3251, 15262]
import_firstTime_36.csv	株式会社安藤工務店	2	[3259, 9395]
import_firstTime_36.csv	名倉建設株式会社	2	[3270, 9330]
import_firstTime_36.csv	ベストパートナー株式会社	2	[3273, 33731]
import_firstTime_36.csv	株式会社グッドライフ	5	[3283, 6778, 13415, 24049, 36951]
import_firstTime_36.csv	株式会社メイクワン	2	[3345, 19361]
import_firstTime_36.csv	株式会社エイム	3	[3361, 8981, 39195]
import_firstTime_36.csv	三研工業株式会社	2	[3372, 39539]
import_firstTime_36.csv	大栄建設株式会社	2	[3377, 12448]
import_firstTime_36.csv	株式会社アーバンホーム	2	[3395, 19502]
import_firstTime_36.csv	株式会社プレジール	2	[3422, 7628]
import_firstTime_36.csv	株式会社アルテック	3	[3471, 11001, 24079]
import_firstTime_36.csv	株式会社トーワ	2	[3472, 23767]
import_firstTime_36.csv	株式会社ファースト	3	[3475, 6899, 30210]
import_firstTime_36.csv	キョウエイ株式会社	2	[3493, 22629]
import_firstTime_36.csv	篠田商事株式会社	2	[3498, 27291]
import_firstTime_36.csv	株式会社ウィズコーポレーション	4	[3527, 15639, 18619, 29362]
import_firstTime_36.csv	日本中央交通株式会社	2	[3531, 6946]
import_firstTime_36.csv	株式会社セブンデイズ	2	[3567, 29824]
import_firstTime_36.csv	株式会社ライジング	2	[3583, 37165]
import_firstTime_36.csv	三共電気株式会社	3	[3614, 16275, 26246]
import_firstTime_36.csv	株式会社竹屋	2	[3643, 23461]
import_firstTime_36.csv	株式会社ネクスト	7	[3662, 6528, 8083, 13231, 37205, 39619, 39875]
import_firstTime_36.csv	株式会社フタバ	3	[3665, 20747, 37202]
import_firstTime_36.csv	株式会社東栄社	2	[3671, 24817]
import_firstTime_36.csv	株式会社グローイング	2	[3688, 6457]
import_firstTime_36.csv	株式会社寿建設	2	[3708, 25425]
import_firstTime_36.csv	加藤電機株式会社	2	[3723, 11321]
import_firstTime_36.csv	株式会社アズ	3	[3745, 17813, 33768]
import_firstTime_36.csv	株式会社クレアーレ	2	[3752, 37133]
import_firstTime_36.csv	有限会社アイム	2	[3781, 4284]
import_firstTime_36.csv	株式会社ウインズ	2	[3782, 39306]
import_firstTime_36.csv	大和産業株式会社	3	[3786, 18880, 20745]
import_firstTime_36.csv	株式会社伊藤組	2	[3792, 26861]
import_firstTime_36.csv	株式会社カネコ運輸	2	[3817, 39535]
import_firstTime_36.csv	丸栄工業株式会社	2	[3851, 27979]
import_firstTime_36.csv	株式会社山武	2	[3868, 22791]
import_firstTime_36.csv	株式会社日工	2	[3877, 11963]
import_firstTime_36.csv	株式会社岡本製作所	2	[3897, 20703]
import_firstTime_36.csv	株式会社アイデン	2	[3915, 22125]
import_firstTime_36.csv	田中産業株式会社	3	[3942, 21372, 29113]
import_firstTime_36.csv	株式会社ヤマセイ	2	[3943, 38764]
import_firstTime_36.csv	株式会社鈴木工務店	6	[3959, 15446, 17273, 18024, 26916, 37931]
import_firstTime_36.csv	株式会社ユキ・コーポレーション	2	[3972, 27440]
import_firstTime_36.csv	エスケー工業株式会社	2	[3993, 38860]
import_firstTime_36.csv	株式会社コスモ	6	[4014, 22783, 27503, 33059, 38608, 38681]
import_firstTime_36.csv	株式会社プラスワン	3	[4035, 38250, 40717]
import_firstTime_36.csv	株式会社明和	3	[4047, 6207, 14619]
import_firstTime_36.csv	豊産業株式会社	2	[4057, 36987]
import_firstTime_36.csv	株式会社アクロス	2	[4061, 36725]
import_firstTime_36.csv	サンコー株式会社	2	[4099, 22940]
import_firstTime_36.csv	昭和建設株式会社	3	[4127, 10588, 24894]
import_firstTime_36.csv	株式会社高木製作所	3	[4160, 6019, 7372]
import_firstTime_36.csv	株式会社新和製作所	3	[4173, 8126, 8741]
import_firstTime_36.csv	株式会社トキワ	3	[4180, 37401, 40668]
import_firstTime_36.csv	株式会社エムエス	2	[4193, 36607]
import_firstTime_36.csv	株式会社ヨシダ	3	[4214, 37646, 38678]
import_firstTime_36.csv	日新興業株式会社	2	[4221, 17736]
import_firstTime_36.csv	東亜工業株式会社	2	[4223, 15624]
import_firstTime_36.csv	株式会社水工エンジニアリング	2	[4225, 20764]
import_firstTime_36.csv	株式会社日東	4	[4231, 10506, 16179, 38262]
import_firstTime_36.csv	株式会社東和	2	[4256, 30221]
import_firstTime_36.csv	株式会社フジタ	5	[4291, 22668, 24509, 36570, 40665]
import_firstTime_36.csv	株式会社コーヨー	3	[4292, 14193, 19463]
import_firstTime_36.csv	株式会社オアシス	5	[4296, 20032, 38092, 38242, 38255]
import_firstTime_36.csv	株式会社田中組	2	[4311, 40079]
import_firstTime_36.csv	株式会社三共建設	2	[4320, 4636]
import_firstTime_36.csv	加藤鉄工株式会社	2	[4335, 15341]
import_firstTime_36.csv	株式会社トミナガ	5	[4342, 5500, 14372, 21489, 25233]
import_firstTime_36.csv	株式会社オザワ	2	[4355, 10328]
import_firstTime_36.csv	株式会社フジテック	3	[4358, 30403, 40637]
import_firstTime_36.csv	ジーエー株式会社	2	[4369, 21048]
import_firstTime_36.csv	株式会社小林工務店	2	[4389, 23344]
import_firstTime_36.csv	株式会社スクラム	2	[4402, 32137]
import_firstTime_36.csv	株式会社誠和	3	[4403, 12617, 19865]
import_firstTime_36.csv	株式会社佐藤工務店	4	[4405, 9104, 15114, 38025]
import_firstTime_36.csv	日東エンジニアリング株式会社	2	[4407, 7662]
import_firstTime_36.csv	株式会社ハロー	2	[4431, 37153]
import_firstTime_36.csv	株式会社ダイトー	3	[4439, 8985, 30116]
import_firstTime_36.csv	株式会社ダイシン	2	[4467, 32048]
import_firstTime_36.csv	株式会社UDS	2	[4468, 35056]
import_firstTime_36.csv	株式会社富商	2	[4475, 38805]
import_firstTime_36.csv	株式会社吉田工務店	4	[4487, 8061, 32103, 40237]
import_firstTime_36.csv	澤田酒造株式会社	2	[4509, 32724]
import_firstTime_36.csv	株式会社日新	3	[4516, 24595, 40256]
import_firstTime_36.csv	株式会社大栄商事	2	[4537, 30481]
import_firstTime_36.csv	神谷建設株式会社	2	[4569, 31652]
import_firstTime_36.csv	株式会社マエザワ	2	[4581, 14536]
import_firstTime_36.csv	株式会社筒井工務店	2	[4584, 24887]
import_firstTime_36.csv	株式会社ナオイ	2	[4589, 8667]
import_firstTime_36.csv	株式会社アシスト	11	[4638, 10466, 36947, 37324, 37909, 38858, 39727, 40107, 40274, 40531, 40624]
import_firstTime_36.csv	株式会社ツカサ	6	[4655, 12169, 13287, 18857, 39072, 40688]
import_firstTime_36.csv	株式会社飯田製作所	4	[4665, 5159, 20364, 24233]
import_firstTime_36.csv	株式会社メテオ	2	[4670, 26714]
import_firstTime_36.csv	株式会社伸栄工業	2	[4714, 8695]
import_firstTime_36.csv	村上工業株式会社	2	[4721, 24156]
import_firstTime_36.csv	株式会社セイコウ	2	[4733, 11192]
import_firstTime_36.csv	三栄工業株式会社	3	[4735, 5356, 13948]
import_firstTime_36.csv	株式会社フジプロ	2	[4739, 35031]
import_firstTime_36.csv	株式会社吉田組	2	[4784, 7900]
import_firstTime_36.csv	株式会社ガイア	2	[4792, 37033]
import_firstTime_36.csv	株式会社エム・シー・シー	2	[4810, 24170]
import_firstTime_36.csv	株式会社サクセス	2	[4826, 7881]
import_firstTime_36.csv	株式会社あおぞら	2	[4847, 28660]
import_firstTime_36.csv	株式会社青木屋	2	[4866, 38528]
import_firstTime_36.csv	株式会社オンリーワン	2	[4877, 38834]
import_firstTime_36.csv	株式会社タキモト	2	[4898, 6699]
import_firstTime_36.csv	株式会社ショウエイ	2	[4930, 29999]
import_firstTime_36.csv	株式会社ZERO	5	[4946, 7834, 10557, 19010, 37822]
import_firstTime_36.csv	常磐建設株式会社	2	[4972, 5091]
import_firstTime_36.csv	株式会社サンアップ	2	[4991, 33967]
import_firstTime_36.csv	株式会社クリフ	2	[4998, 39199]
import_firstTime_36.csv	株式会社三友	2	[5008, 7463]
import_firstTime_36.csv	株式会社アンフィニ	2	[5026, 6356]
import_firstTime_36.csv	株式会社ワコー	4	[5086, 5512, 10273, 27017]
import_firstTime_36.csv	株式会社バース	2	[5094, 17610]
import_firstTime_36.csv	株式会社アペックス	2	[5102, 12269]
import_firstTime_36.csv	JPC株式会社	2	[5131, 11696]
import_firstTime_36.csv	松本産業株式会社	3	[5144, 20339, 32984]
import_firstTime_36.csv	株式会社ジェネシス	2	[5156, 25644]
import_firstTime_36.csv	日東商事株式会社	3	[5172, 28457, 30323]
import_firstTime_36.csv	株式会社ティーエージー	2	[5182, 17510]
import_firstTime_36.csv	株式会社クマモト	2	[5197, 20692]
import_firstTime_36.csv	株式会社いずみや	2	[5218, 17613]
import_firstTime_36.csv	中部興産株式会社	2	[5234, 16886]
import_firstTime_36.csv	株式会社新洋	2	[5235, 32738]
import_firstTime_36.csv	株式会社創信	2	[5245, 21303]
import_firstTime_36.csv	株式会社大樹	2	[5284, 38836]
import_firstTime_36.csv	桂建設株式会社	2	[5285, 7413]
import_firstTime_36.csv	株式会社中井工務店	2	[5293, 21828]
import_firstTime_36.csv	株式会社ダッシュ	2	[5332, 14114]
import_firstTime_36.csv	株式会社タクミ	2	[5333, 9937]
import_firstTime_36.csv	株式会社トラスト	9	[5337, 10127, 10199, 13630, 19539, 25844, 32134, 37098, 37839]
import_firstTime_36.csv	永井建設株式会社	2	[5385, 16830]
import_firstTime_36.csv	株式会社メイワ	3	[5393, 22160, 40751]
import_firstTime_36.csv	株式会社永和	3	[5428, 6138, 38887]
import_firstTime_36.csv	株式会社スギヤマ	4	[5445, 13133, 14352, 14922]
import_firstTime_36.csv	アミコ株式会社	2	[5456, 18480]
import_firstTime_36.csv	株式会社フリースタイル	2	[5466, 15597]
import_firstTime_36.csv	サンエース株式会社	2	[5467, 24216]
import_firstTime_36.csv	株式会社ニッシン	3	[5495, 9196, 21553]
import_firstTime_36.csv	内外エンジニアリング株式会社	2	[5499, 19021]
import_firstTime_36.csv	株式会社ティーエーシー	2	[5511, 17752]
import_firstTime_36.csv	三和化工株式会社	3	[5530, 21819, 38899]
